"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.65",224.041384612954
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.7",226.132912033052
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.75",228.512875580212
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.8",231.101777338746
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.85",234.057839337679
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.9",237.910352572228
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.95",243.597904610558
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.975",248.466977830093
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.99",254.775666625773
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","median","",145.847153013956
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.01",117.556589157389
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.025",123.159763293927
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.05",128.110147620822
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.1",134.764228073787
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.15",139.842685706331
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.2",144.515231827529
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.25",148.267145955338
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.3",151.660882485573
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.35",154.897683847924
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.4",157.664563087453
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.45",159.960699082812
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.5",162.214783357991
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.55",164.448020068419
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.6",166.739744133913
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.65",168.883603534943
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.7",171.284899328633
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.75",174.085919367177
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.8",177.687936707769
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.85",181.748216252414
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.9",186.732727299357
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.95",194.935224749231
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.975",201.169777307226
2026-02-18,"ARI incidence",2026-02-15,1,"GB-SCT","quantile","0.99",209.027044384768
2026-02-18,"ARI incidence",2026-02-15,1,"HU","median","",2729.64462907797
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.01",2495.94
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.025",2499.425
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.05",2510.65
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.1",2522
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.15",2532.7
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.2",2544
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.25",2553.75
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.3",2585.27266965577
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.35",2627.8880825019
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.4",2666.75247718718
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.45",2703.4945994494
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.5",2744.89522076155
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.55",2785.95591661664
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.6",2854.96275903834
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.65",2915.79473921855
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.7",2939.16777581086
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.75",2967.87966690294
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.8",3013.60497558718
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.85",3077.86927010505
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.9",3157.24889769579
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.95",3278.32333165839
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.975",3403.54098852369
2026-02-18,"ARI incidence",2026-02-15,1,"HU","quantile","0.99",3530.34321943562
2026-02-18,"ARI incidence",2026-02-15,1,"IE","median","",67.0064977152301
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.01",50.9334069324072
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.025",51.5177293706817
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.05",52.2862088764059
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.1",53.7094947036446
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.15",55.2851259299621
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.2",56.5974477791672
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.25",57.8527266701439
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.3",58.9076708643832
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.35",59.9010751055907
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.4",60.8741781069289
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.45",61.7749530689974
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.5",62.7034451995848
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.55",63.5791291372104
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.6",64.5465020107586
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.65",65.5557249001181
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.7",66.5971317884712
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.75",67.6850822333787
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.8",69.032625320441
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.85",70.5850785725936
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.9",72.7287685306421
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.95",75.5249393049628
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.975",78.1423352735499
2026-02-18,"ARI incidence",2026-02-15,1,"IE","quantile","0.99",81.2668108590862
2026-02-18,"ARI incidence",2026-02-15,1,"IS","median","",81.7309479758468
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.01",66.0578263586185
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.025",68.4750000006178
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.05",70.4763077499149
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.1",72.4976603501239
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.15",73.6572049664369
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.2",74.5130110826507
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.25",75.2735024055078
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.3",75.9667557571456
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.35",76.6424074109045
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.4",77.3993988360526
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.45",77.9517999118865
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.5",78.7341949361191
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.55",79.2970555857082
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.6",80.0226614451686
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.65",80.8420272483332
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.7",81.8140087054535
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.75",82.6497295973323
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.8",83.6118416506136
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.85",84.8098699683273
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.9",86.3382272254184
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.95",88.2756513545371
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.975",90.301623036406
2026-02-18,"ARI incidence",2026-02-15,1,"IS","quantile","0.99",92.3078879650012
2026-02-18,"ARI incidence",2026-02-15,1,"IT","median","",1425.65579267403
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.01",887.871090925117
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.025",914.110496616945
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.05",943.113015749257
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.1",983.283717370927
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.15",1013.1189953957
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.2",1036.11142082257
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.25",1055.22510426683
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.3",1073.78329441532
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.35",1090.81711213729
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.4",1108.09193011845
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.45",1123.31721072926
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.5",1139.47573617239
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.55",1155.97708010226
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.6",1172.74111604655
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.65",1190.28029258633
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.7",1209.12219827434
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.75",1230.60859260507
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.8",1254.72419528582
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.85",1281.61261828561
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.9",1320.12168627291
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.95",1377.07581069922
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.975",1429.72445212021
2026-02-18,"ARI incidence",2026-02-15,1,"IT","quantile","0.99",1496.17091763299
2026-02-18,"ARI incidence",2026-02-15,1,"LT","median","",932.622261862377
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.01",731.027367424133
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.025",759.488819160003
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.05",782.875499363059
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.1",811.087574932249
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.15",831.370839386385
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.2",847.598933015545
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.25",862.921208033329
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.3",874.767336196421
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.35",886.536966255014
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.4",898.894470360546
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.45",910.505928306565
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.5",916.157936716731
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.55",921.541634925338
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.6",929.748715539249
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.65",941.05318302083
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.7",952.059957088088
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.75",964.611402344736
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.8",978.594495486559
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.85",995.447546751879
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.9",1017.20689137332
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.95",1046.72023835557
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.975",1068.76332369685
2026-02-18,"ARI incidence",2026-02-15,1,"LT","quantile","0.99",1089.04677130847
2026-02-18,"ARI incidence",2026-02-15,1,"LU","median","",11609.3227407786
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.01",9562.14583338992
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.025",9781.32532160235
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.05",9986.16143262734
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.1",10209.8136671565
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.15",10630.2799808761
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.2",10950.4248530753
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.25",11242.1103901199
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.3",11505.3775644838
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.35",11760.1801160042
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.4",12013.0596360836
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.45",12268.9993214573
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.5",12384.020773087
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.55",12397.0821760865
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.6",12408.3951975816
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.65",12422.4785035269
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.7",12437.9223914445
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.75",12450.8760068944
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.8",12460.8744461142
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.85",12475.0572270089
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.9",12520.3895082256
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.95",12858.41669494
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.975",13120.4353564907
2026-02-18,"ARI incidence",2026-02-15,1,"LU","quantile","0.99",13455.0922802992
2026-02-18,"ARI incidence",2026-02-15,1,"LV","median","",1853.22232679973
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.01",1441.76115852656
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.025",1490.16091711227
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.05",1531.97845778534
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.1",1583.94011203283
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.15",1619.52814840795
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.2",1649.44949473901
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.25",1672.78199551177
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.3",1697.2961197986
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.35",1720.92084258195
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.4",1743.32473782285
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.45",1767.79988795572
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.5",1787.04926020888
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.55",1810.75583345245
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.6",1834.35323813543
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.65",1861.07300445299
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.7",1891.27615308955
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.75",1922.60230399639
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.8",1960.41777782234
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.85",2003.65850076465
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.9",2061.88095301885
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.95",2145.00401470521
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.975",2221.35636824086
2026-02-18,"ARI incidence",2026-02-15,1,"LV","quantile","0.99",2310.69057384295
2026-02-18,"ARI incidence",2026-02-15,1,"RO","median","",989.829573656181
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.01",807.78
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.025",812.95
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.05",826.4
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.1",840.8
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.15",857.883927082672
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.2",886.004166017056
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.25",897.391333821929
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.3",907.089439085558
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.35",917.045453170042
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.4",926.523862257157
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.45",937.060834044808
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.5",947.063134461624
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.55",958.969813016441
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.6",971.082157468095
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.65",983.11573060178
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.7",997.593952891298
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.75",1010.80173051877
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.8",1028.79673935747
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.85",1047.22854616494
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.9",1070.8761401638
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.95",1102.00223284674
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.975",1123.72317151243
2026-02-18,"ARI incidence",2026-02-15,1,"RO","quantile","0.99",1150.66815731668
2026-02-18,"ARI incidence",2026-02-15,1,"SI","median","",1689.4693298367
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.01",1485.71761134563
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.025",1499.38652659
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.05",1510.60939766835
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.1",1524.76449041392
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.15",1535.55526574768
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.2",1545.28934858124
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.25",1555.64824372512
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.3",1564.77265256247
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.35",1572.80863993434
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.4",1582.17910771246
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.45",1612.80057347402
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.5",1653.68498218335
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.55",1678.45
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.6",1682.4
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.65",1686.35
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.7",1692
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.75",1703.5
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.8",1712.4
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.85",1734.32167569979
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.9",1759.59537640672
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.95",1799.60608564184
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.975",1832.77967358996
2026-02-18,"ARI incidence",2026-02-15,1,"SI","quantile","0.99",1872.77188304547
2026-02-18,"ARI incidence",2026-02-15,1,"SK","median","",1847.7131879274
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.01",1469.59000593121
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.025",1494.33640539293
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.05",1524.18920628421
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.1",1588.98016019482
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.15",1634.5152480893
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.2",1673.51860441548
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.25",1707.10986144504
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.3",1738.39776151534
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.35",1768.463060225
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.4",1794.50644656938
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.45",1817.87807034883
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.5",1835.89515077831
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.55",1854.95737167804
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.6",1875.39607227615
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.65",1897.97554460553
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.7",1922.41934081465
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.75",1949.5253399204
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.8",1981.02191768548
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.85",2017.89588103477
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.9",2061.21030171414
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.95",2128.12877928229
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.975",2183.00633322984
2026-02-18,"ARI incidence",2026-02-15,1,"SK","quantile","0.99",2238.31679931202
2026-02-18,"ARI incidence",2026-02-22,2,"BG","median","",1122.26758806802
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.01",748.618979799044
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.025",766.388051785625
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.05",786.807252561171
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.1",805.936418102709
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.15",823.62582215472
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.2",839.092926774051
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.25",854.330063752629
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.3",866.14101035758
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.35",876.840896409689
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.4",901.850291254044
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.45",936.032641705245
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.5",969.290986068608
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.55",1005.55652841894
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.6",1046.43445418449
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.65",1087.95547940511
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.7",1129.62525210248
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.75",1176.54368546333
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.8",1231.58450430808
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.85",1298.58812736198
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.9",1376.56125925039
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.95",1510.15906329692
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.975",1613.87920744086
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.99",1644.06
2026-02-18,"ARI incidence",2026-02-22,2,"CY","median","",14455.653690624
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.01",9321.45818946875
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.025",9960.74994616935
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.05",10513.5462588888
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.1",11132.5656440503
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.15",11570.9842749498
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.2",11935.887820608
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.25",12227.0748996456
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.3",12508.0210894791
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.35",12767.5601862323
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.4",13023.073639307
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.45",13248.4187939608
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.5",13484.5201827141
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.55",13733.6242301198
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.6",14007.0637679015
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.65",14256.6624758468
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.7",14533.0143794129
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.75",14835.7967145342
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.8",15180.4820535932
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.85",15559.1792268792
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.9",16069.3521416131
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.95",16839.9176069876
